Log name,Algorithm,TP,FP,TN,FN,F1-PDC,F1,BAC,MCC,Training Fitness,Size,Density,Separability,Co-Separability,Constraint Variability,#Relations,#Nestings,#InNActivities,#Activities,Runtime
pdc2022_0101003.xes,config 1,,,,,,,,,,53,2.7857142857142856,0.018867924528301886,0.018867924528301883,0.7320666900931938,39,1,4,14,0.029587745666503906
pdc2022_0101003.xes,config 2,,,,,,,,,,42,1.7272727272727273,0.16666666666666666,0.16666666666666663,0.9182958340544896,24,5,13,18,0.03876852989196777
pdc2022_0101003.xes,config 3,,,,,,,,,,40,1.3333333333333333,0.175,0.17500000000000004,0.9182958340544896,21,6,14,19,0.035712242126464844
pdc2022_0100011.xes,config 0,,,,,,,,,,40,2.076923076923077,0.025,0.025000000000000022,0.3809465857053901,27,0,0,13,0.03301048278808594
pdc2022_0100011.xes,config 1,,,,,,,,,,40,2.076923076923077,0.025,0.025000000000000022,0.3809465857053901,27,0,0,13,0.03060317039489746
pdc2022_0100011.xes,config 2,,,,,,,,,,28,1.0,0.25,0.25,0.8112781244591328,11,4,13,17,0.04645252227783203
pdc2022_0100011.xes,config 3,,,,,,,,,,28,1.0,0.25,0.25,0.8112781244591328,11,4,13,17,0.03072071075439453
pdc2022_0001113.xes,config 0,,,,,,,,,,32,3.0,0.15625,0.15625,0.5032583347756457,22,0,0,10,0.02150583267211914
pdc2022_0001113.xes,config 1,,,,,,,,,,25,1.3333333333333333,0.28,0.28,1.0,14,1,3,11,0.022553682327270508
pdc2022_0001113.xes,config 2,,,,,,,,,,27,1.5,0.2962962962962963,0.2962962962962963,0.5032583347756457,14,3,6,13,0.03303050994873047
pdc2022_0001113.xes,config 3,,,,,,,,,,24,0.6666666666666666,0.4166666666666667,0.41666666666666674,1.0,11,3,6,13,0.022663116455078125
pdc2022_0101001.xes,config 0,,,,,,,,,,71,4.461538461538462,0.014084507042253521,0.014084507042253502,0.42368057157091055,58,0,0,13,0.026487112045288086
pdc2022_0101001.xes,config 1,,,,,,,,,,71,4.461538461538462,0.014084507042253521,0.014084507042253502,0.42368057157091055,58,0,0,13,0.026579856872558594
pdc2022_0101001.xes,config 2,,,,,,,,,,40,1.2352941176470589,0.075,0.07499999999999996,0.5916727785823275,21,6,15,19,0.03925800323486328
pdc2022_0101001.xes,config 3,,,,,,,,,,41,1.2666666666666666,0.0975609756097561,0.09756097560975607,0.6292492238560345,21,7,16,20,0.029581785202026367
pdc2022_0000104.xes,config 0,,,,,,,,,,91,5.066666666666666,0.01098901098901099,0.01098901098901095,0.7166336117927454,76,0,0,15,0.03154444694519043
pdc2022_0000104.xes,config 1,,,,,,,,,,91,5.066666666666666,0.01098901098901099,0.01098901098901095,0.7166336117927454,76,0,0,15,0.029082536697387695
pdc2022_0000104.xes,config 2,,,,,,,,,,55,1.6666666666666667,0.09090909090909091,0.09090909090909094,1.0,32,8,17,23,0.24522829055786133
pdc2022_0000104.xes,config 3,,,,,,,,,,58,1.55,0.08620689655172414,0.0862068965517242,1.0,33,10,19,25,0.03338360786437988
pdc2022_0200104.xes,config 0,,,,,,,,,,101,4.9411764705882355,0.009900990099009901,0.00990099009900991,0.4909291426840048,84,0,0,17,0.038777828216552734
pdc2022_0200104.xes,config 1,,,,,,,,,,101,4.9411764705882355,0.009900990099009901,0.00990099009900991,0.4909291426840048,84,0,0,17,0.04006195068359375
pdc2022_0200104.xes,config 2,,,,,,,,,,57,1.625,0.15789473684210525,0.1578947368421053,0.6307122020015625,30,10,23,27,0.060446977615356445
pdc2022_0200104.xes,config 3,,,,,,,,,,61,1.3,0.14754098360655737,0.14754098360655732,0.6307122020015625,30,14,27,31,0.04259967803955078
pdc2022_0211113.xes,config 0,,,,,,,,,,32,3.0,0.21875,0.21875,-0.0,20,0,0,12,0.037207841873168945
pdc2022_0211113.xes,config 1,,,,,,,,,,25,1.5,0.32,0.32000000000000006,-0.0,12,1,3,13,0.03942060470581055
pdc2022_0211113.xes,config 2,,,,,,,,,,26,1.3333333333333333,0.34615384615384615,0.34615384615384615,-0.0,11,3,7,15,0.0550227165222168
pdc2022_0211113.xes,config 3,,,,,,,,,,23,1.0,0.4782608695652174,0.4782608695652174,-0.0,8,3,7,15,0.03921771049499512
pdc2022_1200014.xes,config 0,,,,,,,,,,66,3.7142857142857144,0.015151515151515152,0.015151515151515138,0.6843672933044711,52,0,0,14,0.03782534599304199
pdc2022_1200014.xes,config 1,,,,,,,,,,66,3.7142857142857144,0.015151515151515152,0.015151515151515138,0.6843672933044711,52,0,0,14,0.03935527801513672
pdc2022_1200014.xes,config 2,,,,,,,,,,44,1.2,0.18181818181818182,0.18181818181818188,0.7534397398762207,20,10,21,24,0.05858016014099121
pdc2022_1200014.xes,config 3,,,,,,,,,,47,1.0714285714285714,0.19148936170212766,0.1914893617021276,0.8031140135750124,20,13,24,27,0.04071998596191406
pdc2022_0201101.xes,config 0,,,,,,,,,,91,5.5,0.01098901098901099,0.01098901098901095,0.48122566384173693,77,0,0,14,0.030415058135986328
pdc2022_0201101.xes,config 1,,,,,,,,,,77,4.133333333333334,0.012987012987012988,0.012987012987012991,0.5086113313826897,62,1,2,15,0.03156018257141113
pdc2022_0201101.xes,config 2,,,,,,,,,,53,1.2727272727272727,0.05660377358490566,0.05660377358490565,0.676941869780886,29,10,20,24,0.046942949295043945
pdc2022_0201101.xes,config 3,,,,,,,,,,53,1.5,0.09433962264150944,0.09433962264150941,0.7382848661434506,29,10,19,24,0.03282356262207031
pdc2022_1101111.xes,config 0,,,,,,,,,,45,3.090909090909091,0.022222222222222223,0.022222222222222254,0.4305518670104394,34,0,0,11,0.02423548698425293
pdc2022_1101111.xes,config 1,,,,,,,,,,45,3.090909090909091,0.022222222222222223,0.022222222222222254,0.4305518670104394,34,0,0,11,0.02528834342956543
pdc2022_1101111.xes,config 2,,,,,,,,,,28,1.1111111111111112,0.2857142857142857,0.2857142857142857,0.4689955935892812,11,6,14,17,0.03802633285522461
pdc2022_1101111.xes,config 3,,,,,,,,,,29,1.0,0.27586206896551724,0.27586206896551724,0.4689955935892812,11,7,15,18,0.026949644088745117
pdc2022_1211001.xes,config 0,,,,,,,,,,75,4.357142857142857,0.013333333333333334,0.013333333333333308,-0.0,61,0,0,14,0.03656435012817383
pdc2022_1211001.xes,config 1,,,,,,,,,,75,4.357142857142857,0.013333333333333334,0.013333333333333308,-0.0,61,0,0,14,0.035912275314331055
pdc2022_1211001.xes,config 2,,,,,,,,,,37,1.2857142857142858,0.16216216216216217,0.16216216216216217,-0.0,18,5,14,19,0.0489497184753418
pdc2022_1211001.xes,config 3,,,,,,,,,,38,1.3333333333333333,0.18421052631578946,0.1842105263157895,-0.0,18,6,15,20,0.03733086585998535
pdc2022_1201103.xes,config 0,,,,,,,,,,79,4.642857142857143,0.012658227848101266,0.012658227848101222,0.5381411852224502,65,0,0,14,0.026746511459350586
pdc2022_1201103.xes,config 1,,,,,,,,,,56,2.5,0.017857142857142856,0.017857142857142905,0.7219280948873623,40,2,6,16,0.027520418167114258
pdc2022_1201103.xes,config 2,,,,,,,,,,46,1.625,0.10869565217391304,0.10869565217391308,0.7793498372920852,26,6,14,20,0.03974103927612305
pdc2022_1201103.xes,config 3,,,,,,,,,,46,1.3529411764705883,0.08695652173913043,0.08695652173913038,0.8280557253795039,25,7,15,21,0.02886176109313965
pdc2022_1111014.xes,config 0,,,,,,,,,,31,2.2222222222222223,0.0967741935483871,0.09677419354838712,0.28639695711595625,20,0,0,11,0.024152517318725586
pdc2022_1111014.xes,config 1,,,,,,,,,,31,2.2222222222222223,0.0967741935483871,0.09677419354838712,0.28639695711595625,20,0,0,11,0.023883819580078125
pdc2022_1111014.xes,config 2,,,,,,,,,,22,1.0,0.36363636363636365,0.36363636363636365,1.0,8,3,8,14,0.2771759033203125
pdc2022_1111014.xes,config 3,,,,,,,,,,22,1.0,0.36363636363636365,0.36363636363636365,1.0,8,3,8,14,0.025073528289794922
pdc2022_0101113.xes,config 0,,,,,,,,,,35,2.75,0.11428571428571428,0.11428571428571432,0.4394969869215134,24,0,0,11,0.022308826446533203
pdc2022_0101113.xes,config 1,,,,,,,,,,28,1.625,0.17857142857142858,0.1785714285714286,0.6193821946787638,16,1,3,12,0.022231578826904297
pdc2022_0101113.xes,config 2,,,,,,,,,,28,1.3333333333333333,0.2857142857142857,0.2857142857142857,0.5435644431995964,13,4,9,15,0.03269648551940918
pdc2022_0101113.xes,config 3,,,,,,,,,,26,1.0,0.38461538461538464,0.3846153846153846,0.8112781244591328,11,4,8,15,0.024024486541748047
pdc2022_1110014.xes,config 0,,,,,,,,,,46,2.75,0.043478260869565216,0.04347826086956519,0.7571658503272267,33,0,0,13,0.030191898345947266
pdc2022_1110014.xes,config 1,,,,,,,,,,46,2.75,0.043478260869565216,0.04347826086956519,0.7571658503272267,33,0,0,13,0.03232145309448242
pdc2022_1110014.xes,config 2,,,,,,,,,,34,1.3,0.23529411764705882,0.23529411764705888,0.6254181156238111,15,6,13,19,0.0462946891784668
pdc2022_1110014.xes,config 3,,,,,,,,,,35,1.1818181818181819,0.22857142857142856,0.22857142857142854,0.6254181156238111,15,7,14,20,0.03361868858337402
pdc2022_1210013.xes,config 0,,,,,,,,,,44,2.5454545454545454,0.09090909090909091,0.09090909090909094,0.2792879313346763,30,0,0,14,0.03704023361206055
pdc2022_1210013.xes,config 1,,,,,,,,,,35,1.4444444444444444,0.2,0.19999999999999996,0.48785277138929134,19,2,5,16,0.037430524826049805
pdc2022_1210013.xes,config 2,,,,,,,,,,34,1.375,0.2647058823529412,0.2647058823529411,0.4394969869215134,16,4,12,18,0.2551290988922119
pdc2022_1210013.xes,config 3,,,,,,,,,,31,1.0,0.3870967741935484,0.3870967741935484,0.8112781244591328,13,4,11,18,0.041994333267211914
pdc2022_1000004.xes,config 0,,,,,,,,,,97,5.466666666666667,0.010309278350515464,0.010309278350515427,0.712064054890548,82,0,0,15,0.02923440933227539
pdc2022_1000004.xes,config 1,,,,,,,,,,97,5.466666666666667,0.010309278350515464,0.010309278350515427,0.712064054890548,82,0,0,15,0.027246952056884766
pdc2022_1000004.xes,config 2,,,,,,,,,,54,1.45,0.1111111111111111,0.11111111111111116,0.7973265101474423,29,10,21,25,0.041510820388793945
pdc2022_1000004.xes,config 3,,,,,,,,,,59,1.2380952380952381,0.11864406779661017,0.11864406779661019,0.9182958340544896,29,15,26,30,0.029993057250976562
pdc2022_0000010.xes,config 0,,,,,,,,,,54,3.5,0.018518518518518517,0.01851851851851849,0.82824947120962,42,0,0,12,0.026751041412353516
pdc2022_0000010.xes,config 1,,,,,,,,,,43,2.3076923076923075,0.023255813953488372,0.023255813953488413,0.9018972358711529,30,1,3,13,0.02616715431213379
pdc2022_0000010.xes,config 2,,,,,,,,,,39,1.5333333333333334,0.05128205128205128,0.05128205128205132,0.9010904612529802,23,4,9,16,0.03760671615600586
pdc2022_0000010.xes,config 3,,,,,,,,,,40,1.5,0.075,0.07499999999999996,0.9206198357143051,24,4,9,16,0.02999091148376465
pdc2022_0000103.xes,config 0,,,,,,,,,,83,4.533333333333333,0.012048192771084338,0.012048192771084376,0.4305518670104394,68,0,0,15,0.02469778060913086
pdc2022_0000103.xes,config 1,,,,,,,,,,49,2.3076923076923075,0.12244897959183673,0.12244897959183676,0.4689955935892812,31,3,9,18,0.026340246200561523
pdc2022_0000103.xes,config 2,,,,,,,,,,43,1.6363636363636365,0.2558139534883721,0.2558139534883721,0.7642045065086203,22,6,17,21,0.2416214942932129
pdc2022_0000103.xes,config 3,,,,,,,,,,37,1.6,0.3783783783783784,0.3783783783783784,0.9182958340544896,17,5,16,20,0.027649402618408203
pdc2022_1110010.xes,config 0,,,,,,,,,,72,4.538461538461538,0.013888888888888888,0.01388888888888884,0.6687935777362515,59,0,0,13,0.03348827362060547
pdc2022_1110010.xes,config 1,,,,,,,,,,55,2.9285714285714284,0.01818181818181818,0.018181818181818188,0.7934738124734858,41,1,3,14,0.032120466232299805
pdc2022_1110010.xes,config 2,,,,,,,,,,51,2.0,0.0196078431372549,0.019607843137254943,0.8360651085742428,34,4,11,17,0.05696272850036621
pdc2022_1110010.xes,config 3,,,,,,,,,,50,1.7647058823529411,0.04,0.040000000000000036,0.863178047909164,31,6,14,19,0.03444814682006836
pdc2022_0211103.xes,config 0,,,,,,,,,,69,3.9285714285714284,0.014492753623188406,0.01449275362318836,0.13110652958234503,55,0,0,14,0.03902149200439453
pdc2022_0211103.xes,config 1,,,,,,,,,,46,2.142857142857143,0.043478260869565216,0.04347826086956519,0.21084230031853213,31,1,5,15,0.037653446197509766
pdc2022_0211103.xes,config 2,,,,,,,,,,35,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.4689955935892812,16,5,15,19,0.05169105529785156
pdc2022_0211103.xes,config 3,,,,,,,,,,32,1.1428571428571428,0.34375,0.34375,0.5435644431995964,14,4,13,18,0.04087114334106445
pdc2022_1201000.xes,config 0,,,,,,,,,,96,5.857142857142857,0.010416666666666666,0.01041666666666663,0.6817570520547676,82,0,0,14,0.027510881423950195
pdc2022_1201000.xes,config 1,,,,,,,,,,71,3.176470588235294,0.014084507042253521,0.014084507042253502,0.7806242739864235,54,3,7,17,0.22612953186035156
pdc2022_1201000.xes,config 2,,,,,,,,,,53,1.5,0.07547169811320754,0.07547169811320753,0.863178047909164,30,9,18,23,0.05004525184631348
pdc2022_1201000.xes,config 3,,,,,,,,,,51,1.105263157894737,0.058823529411764705,0.05882352941176472,1.0,27,10,20,24,0.0343780517578125
pdc2022_0201102.xes,config 0,,,,,,,,,,92,5.923076923076923,0.021739130434782608,0.021739130434782594,0.28105771815963376,78,0,0,14,0.030334949493408203
pdc2022_0201102.xes,config 1,,,,,,,,,,58,3.076923076923077,0.06896551724137931,0.06896551724137934,0.4462841661186388,42,2,6,16,0.030234575271606445
pdc2022_0201102.xes,config 2,,,,,,,,,,38,1.25,0.2631578947368421,0.26315789473684204,0.7298466991620975,17,7,17,21,0.04450726509094238
pdc2022_0201102.xes,config 3,,,,,,,,,,41,1.5,0.2682926829268293,0.2682926829268293,1.0,19,8,17,22,0.03319835662841797
pdc2022_0200013.xes,config 0,,,,,,,,,,51,3.1818181818181817,0.0784313725490196,0.07843137254901955,0.7219280948873623,37,0,0,14,0.032320499420166016
pdc2022_0200013.xes,config 1,,,,,,,,,,42,2.0833333333333335,0.09523809523809523,0.09523809523809523,0.8554508105601306,27,1,3,15,0.03206014633178711
pdc2022_0200013.xes,config 2,,,,,,,,,,36,1.0,0.2222222222222222,0.2222222222222222,1.0,17,5,11,19,0.04630851745605469
pdc2022_0200013.xes,config 3,,,,,,,,,,36,1.2727272727272727,0.19444444444444445,0.19444444444444442,1.0,18,4,10,18,0.03502202033996582
pdc2022_1010102.xes,config 0,,,,,,,,,,98,5.857142857142857,0.02040816326530612,0.020408163265306145,-0.0,83,0,0,15,0.023412227630615234
pdc2022_1010102.xes,config 1,,,,,,,,,,65,2.8125,0.046153846153846156,0.04615384615384621,-0.0,47,3,9,18,0.02642083168029785
pdc2022_1010102.xes,config 2,,,,,,,,,,46,2.0,0.34782608695652173,0.34782608695652173,-0.0,24,7,19,22,0.04114842414855957
pdc2022_1010102.xes,config 3,,,,,,,,,,52,2.142857142857143,0.21153846153846154,0.21153846153846156,-0.0,31,6,17,21,0.028962373733520508
pdc2022_1010002.xes,config 0,,,,,,,,,,98,5.857142857142857,0.02040816326530612,0.020408163265306145,-0.0,83,0,0,15,0.024903297424316406
pdc2022_1010002.xes,config 1,,,,,,,,,,65,2.8125,0.046153846153846156,0.04615384615384621,-0.0,47,3,9,18,0.0274960994720459
pdc2022_1010002.xes,config 2,,,,,,,,,,46,2.0,0.34782608695652173,0.34782608695652173,-0.0,24,7,19,22,0.04083871841430664
pdc2022_1010002.xes,config 3,,,,,,,,,,52,2.142857142857143,0.21153846153846154,0.21153846153846156,-0.0,31,6,17,21,0.030319690704345703
pdc2022_0110012.xes,config 0,,,,,,,,,,55,3.9,0.07272727272727272,0.07272727272727275,0.17203694935311378,42,0,0,13,0.028723955154418945
pdc2022_0110012.xes,config 1,,,,,,,,,,38,2.1,0.13157894736842105,0.13157894736842102,0.2761954276479391,24,1,3,14,0.028536081314086914
pdc2022_0110012.xes,config 2,,,,,,,,,,28,1.0,0.4642857142857143,0.4642857142857143,-0.0,11,4,11,17,0.0418858528137207
pdc2022_0110012.xes,config 3,,,,,,,,,,29,1.0,0.4827586206896552,0.48275862068965525,-0.0,11,5,12,18,0.03098297119140625
pdc2022_1210110.xes,config 0,,,,,,,,,,76,4.428571428571429,0.013157894736842105,0.013157894736842146,0.7091548822622723,62,0,0,14,0.24845647811889648
pdc2022_1210110.xes,config 1,,,,,,,,,,55,2.6666666666666665,0.01818181818181818,0.018181818181818188,0.8257760591831154,40,1,3,15,0.042836666107177734
pdc2022_1210110.xes,config 2,,,,,,,,,,43,1.3333333333333333,0.11627906976744186,0.11627906976744184,0.7788813907161498,22,7,16,21,0.06313228607177734
pdc2022_1210110.xes,config 3,,,,,,,,,,46,1.411764705882353,0.08695652173913043,0.08695652173913038,0.7614744352643517,25,7,16,21,0.043649911880493164
pdc2022_0001102.xes,config 0,,,,,,,,,,62,4.454545454545454,0.03225806451612903,0.032258064516129004,-0.0,50,0,0,12,0.019609451293945312
pdc2022_0001102.xes,config 1,,,,,,,,,,39,2.4,0.10256410256410256,0.10256410256410253,-0.0,26,1,5,13,0.020576953887939453
pdc2022_0001102.xes,config 2,,,,,,,,,,30,1.75,0.36666666666666664,0.3666666666666667,-0.0,15,3,11,15,0.029999494552612305
pdc2022_0001102.xes,config 3,,,,,,,,,,27,1.0,0.48148148148148145,0.4814814814814814,-0.0,12,3,11,15,0.022837400436401367
pdc2022_0111012.xes,config 0,,,,,,,,,,47,3.7777777777777777,0.06382978723404255,0.06382978723404253,-0.0,36,0,0,11,0.025503158569335938
pdc2022_0111012.xes,config 1,,,,,,,,,,32,2.0,0.125,0.125,-0.0,20,1,3,12,0.025435447692871094
pdc2022_0111012.xes,config 2,,,,,,,,,,29,1.5,0.27586206896551724,0.27586206896551724,-0.0,14,4,9,15,0.03631281852722168
pdc2022_0111012.xes,config 3,,,,,,,,,,25,1.5,0.52,0.52,-0.0,9,5,11,16,0.026030302047729492
pdc2022_0010114.xes,config 0,,,,,,,,,,32,2.0,0.09375,0.09375,0.4689955935892812,20,0,0,12,0.028563499450683594
pdc2022_0010114.xes,config 1,,,,,,,,,,32,2.0,0.09375,0.09375,0.4689955935892812,20,0,0,12,0.0401768684387207
pdc2022_0010114.xes,config 2,,,,,,,,,,24,0.75,0.4166666666666667,0.41666666666666674,1.0,7,5,12,17,0.2660939693450928
pdc2022_0010114.xes,config 3,,,,,,,,,,25,0.6666666666666666,0.44,0.43999999999999995,1.0,7,6,13,18,0.028453588485717773
pdc2022_1200000.xes,config 0,,,,,,,,,,106,5.235294117647059,0.009433962264150943,0.009433962264150941,0.7524676438882056,89,0,0,17,0.03524184226989746
pdc2022_1200000.xes,config 1,,,,,,,,,,91,3.7777777777777777,0.02197802197802198,0.02197802197802201,0.9182958340544896,71,3,6,20,0.035491228103637695
pdc2022_1200000.xes,config 2,,,,,,,,,,61,1.5,0.03278688524590164,0.032786885245901676,0.9063975811536491,36,8,21,25,0.05926108360290527
pdc2022_1200000.xes,config 3,,,,,,,,,,72,1.5384615384615385,0.041666666666666664,0.04166666666666663,0.9182958340544896,43,12,25,29,0.03795504570007324
pdc2022_0110011.xes,config 0,,,,,,,,,,38,2.272727272727273,0.07894736842105263,0.07894736842105265,0.40351514000041366,25,0,0,13,0.03014373779296875
pdc2022_0110011.xes,config 1,,,,,,,,,,38,2.272727272727273,0.07894736842105263,0.07894736842105265,0.40351514000041366,25,0,0,13,0.03033924102783203
pdc2022_0110011.xes,config 2,,,,,,,,,,30,0.875,0.26666666666666666,0.2666666666666666,0.863120568566631,11,6,13,19,0.04335927963256836
pdc2022_0110011.xes,config 3,,,,,,,,,,30,0.875,0.26666666666666666,0.2666666666666666,0.863120568566631,11,6,13,19,0.03764200210571289
pdc2022_0101010.xes,config 0,,,,,,,,,,57,4.181818181818182,0.017543859649122806,0.01754385964912286,0.7408833667754712,46,0,0,11,0.03170466423034668
pdc2022_0101010.xes,config 1,,,,,,,,,,42,2.5,0.023809523809523808,0.023809523809523836,0.863178047909164,30,1,3,12,0.25228381156921387
pdc2022_0101010.xes,config 2,,,,,,,,,,36,1.4545454545454546,0.08333333333333333,0.08333333333333337,0.9463946303571863,20,5,11,16,0.03565216064453125
pdc2022_0101010.xes,config 3,,,,,,,,,,37,1.6153846153846154,0.05405405405405406,0.05405405405405406,0.8946747982463997,22,4,10,15,0.027837514877319336
pdc2022_0001000.xes,config 0,,,,,,,,,,68,4.666666666666667,0.014705882352941176,0.014705882352941124,0.6588464817088171,56,0,0,12,0.021930932998657227
pdc2022_0001000.xes,config 1,,,,,,,,,,42,2.0,0.023809523809523808,0.023809523809523836,0.7559279292634755,28,2,6,14,0.021963834762573242
pdc2022_0001000.xes,config 2,,,,,,,,,,42,1.7777777777777777,0.14285714285714285,0.1428571428571428,0.9206198357143051,25,5,13,17,0.031002044677734375
pdc2022_0001000.xes,config 3,,,,,,,,,,37,1.3333333333333333,0.24324324324324326,0.2432432432432432,0.9544340029249649,19,6,15,18,0.02288079261779785
pdc2022_0010001.xes,config 0,,,,,,,,,,74,3.933333333333333,0.013513513513513514,0.013513513513513487,-0.0,59,0,0,15,0.03296017646789551
pdc2022_0010001.xes,config 1,,,,,,,,,,74,3.933333333333333,0.013513513513513514,0.013513513513513487,-0.0,59,0,0,15,0.03212904930114746
pdc2022_0010001.xes,config 2,,,,,,,,,,39,1.0,0.2564102564102564,0.2564102564102564,-0.0,17,7,19,22,0.047174692153930664
pdc2022_0010001.xes,config 3,,,,,,,,,,40,0.8,0.275,0.275,-0.0,17,8,20,23,0.031024694442749023
pdc2022_0200010.xes,config 0,,,,,,,,,,75,4.357142857142857,0.013333333333333334,0.013333333333333308,0.8216285796027277,61,0,0,14,0.03419637680053711
pdc2022_0200010.xes,config 1,,,,,,,,,,54,2.6,0.018518518518518517,0.01851851851851849,0.9157754454889417,39,1,3,15,0.03940224647521973
pdc2022_0200010.xes,config 2,,,,,,,,,,43,1.2777777777777777,0.06976744186046512,0.06976744186046513,0.9526230661652664,23,6,15,20,0.2606496810913086
pdc2022_0200010.xes,config 3,,,,,,,,,,44,1.4375,0.09090909090909091,0.09090909090909094,0.9300167775596905,24,6,15,20,0.04256844520568848
pdc2022_0011004.xes,config 0,,,,,,,,,,53,3.4166666666666665,0.018867924528301886,0.018867924528301883,0.20819059383851846,41,0,0,12,0.025188922882080078
pdc2022_0011004.xes,config 1,,,,,,,,,,53,3.4166666666666665,0.018867924528301886,0.018867924528301883,0.20819059383851846,41,0,0,12,0.022469520568847656
pdc2022_0011004.xes,config 2,,,,,,,,,,27,0.6666666666666666,0.3333333333333333,0.33333333333333326,1.0,11,4,13,16,0.0320587158203125
pdc2022_0011004.xes,config 3,,,,,,,,,,27,0.6666666666666666,0.3333333333333333,0.33333333333333326,1.0,11,4,13,16,0.023048877716064453
pdc2022_1000001.xes,config 0,,,,,,,,,,104,5.933333333333334,0.009615384615384616,0.009615384615384581,0.5069923067544343,89,0,0,15,0.02584075927734375
pdc2022_1000001.xes,config 1,,,,,,,,,,104,5.933333333333334,0.009615384615384616,0.009615384615384581,0.5069923067544343,89,0,0,15,0.02992105484008789
pdc2022_1000001.xes,config 2,,,,,,,,,,62,1.5833333333333333,0.016129032258064516,0.016129032258064502,0.6892019851173655,38,9,18,24,0.04107379913330078
pdc2022_1000001.xes,config 3,,,,,,,,,,63,1.52,0.015873015873015872,0.015873015873015817,0.6892019851173655,38,10,19,25,0.029607772827148438
pdc2022_0010101.xes,config 0,,,,,,,,,,83,4.533333333333333,0.012048192771084338,0.012048192771084376,0.11058084476988708,68,0,0,15,0.02382349967956543
pdc2022_0010101.xes,config 1,,,,,,,,,,83,4.533333333333333,0.012048192771084338,0.012048192771084376,0.11058084476988708,68,0,0,15,0.025283336639404297
pdc2022_0010101.xes,config 2,,,,,,,,,,46,1.4,0.13043478260869565,0.13043478260869568,0.3712323266408756,24,7,18,22,0.037361860275268555
pdc2022_0010101.xes,config 3,,,,,,,,,,46,1.4,0.13043478260869565,0.13043478260869568,0.3712323266408756,24,7,18,22,0.2513771057128906
pdc2022_1211110.xes,config 0,,,,,,,,,,66,4.5,0.015151515151515152,0.015151515151515138,0.7160863263878677,54,0,0,12,0.030681371688842773
pdc2022_1211110.xes,config 1,,,,,,,,,,45,2.4615384615384617,0.022222222222222223,0.022222222222222254,0.8505602684285505,32,1,3,13,0.029798507690429688
pdc2022_1211110.xes,config 2,,,,,,,,,,38,1.5833333333333333,0.15789473684210525,0.1578947368421053,0.7800729735301215,20,6,13,18,0.04391360282897949
pdc2022_1211110.xes,config 3,,,,,,,,,,37,1.4285714285714286,0.21621621621621623,0.21621621621621623,0.8649735207179272,17,8,16,20,0.03247237205505371
pdc2022_0211111.xes,config 0,,,,,,,,,,38,2.6,0.07894736842105263,0.07894736842105265,-0.0,26,0,0,12,0.03406929969787598
pdc2022_0211111.xes,config 1,,,,,,,,,,38,2.6,0.07894736842105263,0.07894736842105265,-0.0,26,0,0,12,0.03571486473083496
pdc2022_0211111.xes,config 2,,,,,,,,,,26,1.2222222222222223,0.2692307692307692,0.26923076923076916,-0.0,11,3,9,15,0.04804396629333496
pdc2022_0211111.xes,config 3,,,,,,,,,,26,1.2222222222222223,0.2692307692307692,0.26923076923076916,-0.0,11,3,9,15,0.03295111656188965
pdc2022_0210102.xes,config 0,,,,,,,,,,109,5.411764705882353,0.009174311926605505,0.00917431192660545,0.15109697051711368,92,0,0,17,0.25038623809814453
pdc2022_0210102.xes,config 1,,,,,,,,,,58,2.466666666666667,0.06896551724137931,0.06896551724137934,1.0,39,2,7,19,0.04906320571899414
pdc2022_0210102.xes,config 2,,,,,,,,,,44,1.6666666666666667,0.2727272727272727,0.2727272727272727,0.4689955935892812,21,6,17,23,0.06924748420715332
pdc2022_0210102.xes,config 3,,,,,,,,,,38,1.1666666666666667,0.42105263157894735,0.42105263157894735,1.0,15,6,18,23,0.05055499076843262
pdc2022_0001012.xes,config 0,,,,,,,,,,33,3.6,0.18181818181818182,0.18181818181818188,-0.0,23,0,0,10,0.021211624145507812
pdc2022_0001012.xes,config 1,,,,,,,,,,24,1.6,0.2916666666666667,0.29166666666666674,-0.0,13,1,3,11,0.020740985870361328
pdc2022_0001012.xes,config 2,,,,,,,,,,26,1.3333333333333333,0.3076923076923077,0.3076923076923077,-0.0,13,3,6,13,0.033000946044921875
pdc2022_0001012.xes,config 3,,,,,,,,,,23,1.3333333333333333,0.43478260869565216,0.4347826086956521,-0.0,10,3,6,13,0.02222132682800293
pdc2022_0100111.xes,config 0,,,,,,,,,,46,2.5384615384615383,0.021739130434782608,0.021739130434782594,0.5328350630342235,33,0,0,13,0.029242277145385742
pdc2022_0100111.xes,config 1,,,,,,,,,,46,2.5384615384615383,0.021739130434782608,0.021739130434782594,0.5328350630342235,33,0,0,13,0.027985811233520508
pdc2022_0100111.xes,config 2,,,,,,,,,,30,1.1666666666666667,0.3333333333333333,0.33333333333333326,0.9852281360342514,11,6,16,19,0.04160761833190918
pdc2022_0100111.xes,config 3,,,,,,,,,,30,1.1666666666666667,0.3333333333333333,0.33333333333333326,0.9852281360342514,11,6,16,19,0.030033111572265625
pdc2022_1110001.xes,config 0,,,,,,,,,,96,5.0,0.010416666666666666,0.01041666666666663,0.09694460606247315,80,0,0,16,0.03725266456604004
pdc2022_1110001.xes,config 1,,,,,,,,,,96,5.0,0.010416666666666666,0.01041666666666663,0.09694460606247315,80,0,0,16,0.03895854949951172
